db_id,entry_id,orth,lang,rel_of,rel_type
form_d4274e68,entry_arawyn_1,aryd,os-x-iron,form_d4274e66,participle
form_d4274e71,entry_arawyn_1,arawun,os-x-digor,,
form_d4274e73,entry_arawyn_1,arud,os-x-digor,form_d4274e71,participle
form_d4275e66,entry_qaz,qaz,os,,
form_d4276e66,entry_fæson,fæson,os,,
form_d4277e66,entry_dawæg,dawæg,os-x-iron,,
form_d4277e69,entry_dawæg,idawæg,os-x-digor,,
form_d4278e66,entry_īw_1,īw,os-x-iron,,
form_d4278e69,entry_īw_1,ew,os-x-digor,,
form_d4279e66,entry_igærcæj,igærcæj,os-x-digor,,
form_d4280e66,entry_fydvændag,fydvændag,os-x-iron,,
form_d4280e69,entry_fydvændag,fudvændag,os-x-digor,,
form_d4281e66,entry_ag,ag,os-x-iron,,
form_d4281e69,entry_ag,ag(æ),os-x-digor,,
form_d4282e66,entry_evdælon,evdælon,os-x-digor,,
form_d4283e68,entry_rawwat,rawwat,os-x-iron,,
form_d4285e66,entry_lacamarz,lacamarz,os-x-digor,,
form_7rdū,entry_7rdū,ᵆrdū,os-x-iron,,
form_ærdo,entry_7rdū,ærdo,os-x-digor,,
form_d4289e66,entry_æxsinængæ,æxsinængæ,os,,
form_d4290e66,entry_cetun,cetun,os-x-digor,,
form_d4290e68,entry_cetun,citt,os-x-digor,form_d4290e66,participle
form_d4291e66,entry_ætdor,ætdor,os-x-digor,,
form_d4291e68,entry_ætdor,ærtdor,os-x-digor,form_d4291e66,variant
form_d4294e66,entry_basyl,basyl,os-x-iron,,
form_d4294e69,entry_basyl,basyl,os-x-digor,,
form_d4296e66,entry_darǧ,darǧ,os,,
form_d4299e66,entry_qoǧa,qoǧa,os-x-digor,,
form_d4301e66,entry_qæmæ,qæmæ,os,,
form_d4304e66,entry_æmvars,æmvars,os-x-iron,,
form_d4304e68,entry_æmvars,ævvars,os-x-iron,form_d4304e66,variant
form_d4304e71,entry_æmvars,ænvars,os-x-digor,,
form_d4305e66,entry_kæddæra,kæddæra,os,,
form_d4306e66,entry_ʒylakʼ0y,ʒylakʼ˳y,os-x-iron,,
form_d4306e69,entry_ʒylakʼ0y,ʒilikʼu,os-x-digor,,
form_d4307e66,entry_ʒaxana,ʒaxana,os-x-digor,,
form_d4307e68,entry_ʒaxana,ʒazan(a)-maxan(a),os-x-digor,form_d4307e66,variant
form_d4310e66,entry_nymæg,nymæg,os,,
form_d4311e66,entry_kʼozmæræ,kʼozmæræ,os-x-digor,,
form_d4312e66,entry_qīl,qīl,os-x-iron,,
form_d4312e69,entry_qīl,ǧelæ,os-x-digor,,
form_d4314e66,entry_ændewun,ændewun,os-x-digor,,
form_d4314e68,entry_ændewun,ændiwd,os-x-digor,form_d4314e66,participle
form_d4315e66,entry_æstdæs,æstdæs,os,,
form_d4317e66,entry_fælvaryn,fælvaryn,os-x-iron,,
form_d4317e68,entry_fælvaryn,fælværd,os-x-iron,form_d4317e66,participle
form_d4317e71,entry_fælvaryn,fælvarun,os-x-digor,,
form_d4317e73,entry_fælvaryn,fælvard,os-x-digor,form_d4317e71,participle
form_d4319e66,entry_ævzīlyn,ævzīlyn,os-x-iron,,
form_d4319e68,entry_ævzīlyn,ævzyld,os-x-iron,form_d4319e66,participle
form_d4320e66,entry_cʼilma,cʼilma,os-x-digor,,
form_d4321e66,entry_īskæjon,īskæjon,os-x-iron,,
form_d4323e66,entry_ævgænyn,ævgænyn,os-x-iron,,
form_d4323e68,entry_ævgænyn,ævgæd,os-x-iron,form_d4323e66,participle
form_d4323e71,entry_ævgænyn,ævgænun,os-x-digor,,
form_d4323e73,entry_ævgænyn,ævgæd,os-x-digor,form_d4323e71,participle
form_d4324e66,entry_falgond,falgond,os-x-digor,,
form_d4326e66,entry_ḱʼīllon,ḱʼīllon,os-x-iron,,
form_d4327e66,entry_qwari,qwari,os-x-iron,,
form_d4327e69,entry_qwari,qæwari,os-x-digor,,
form_d4328e66,entry_æxsæ,æxsæ ,os-x-digor,,
form_d4331e66,entry_ævvaxs,ævvaxs,os-x-iron,,
form_d4331e69,entry_ævvaxs,ænvaxs,os-x-digor,,
form_d4332e66,entry_dawyn_2,dawyn,os-x-iron,,
form_d4332e68,entry_dawyn_2,dawd,os-x-iron,form_d4332e66,participle
form_d4332e71,entry_dawyn_2,dawun,os-x-digor,,
form_d4332e73,entry_dawyn_2,dawd,os-x-digor,form_d4332e71,participle
form_d4333e68,entry_razdaræn,razdaræn,os,,
form_d4334e66,entry_isafun,isafun,os-x-digor,,
form_d4335e66,entry_gælæw,gælæw,os-x-digor,,
form_d4336e66,entry_nyxas,nyxas,os-x-iron,,
form_d4336e69,entry_nyxas,nixas,os-x-digor,,
form_d4336e71,entry_nyxas,nixæs,os-x-digor,form_d4336e69,variant
form_d4340e66,entry_car,car,os,,
form_d4341e66,entry_ftawc,ftawc,os,,
form_d4342e66,entry_kʼærcc,kʼærcc,os,,
form_d4343e66,entry_ǧaricund,ǧaricund,os,,
form_d4343e68,entry_ǧaricund,ǧarmicund,os,form_d4343e66,variant
form_d4344e66,entry_dæstæg,dæstæg,os,,
form_d4346e66,entry_æfxæryn,æfxæryn,os-x-iron,,
form_d4346e68,entry_æfxæryn,æfxærd,os-x-iron,form_d4346e66,participle
form_d4346e71,entry_æfxæryn,æfxwærun,os-x-digor,,
form_d4346e73,entry_æfxæryn,æfxward,os-x-digor,form_d4346e71,participle
form_d4347e66,entry_kenkeǧazæ,kenkeǧazæ,os-x-digor,,
form_d4348e66,entry_mydgærdæg,mydgærdæg,os-x-iron,,
form_d4349e66,entry_molaʒan,molaʒan,os,,
form_d4349e68,entry_molaʒan,molojan,os,form_d4349e66,variant
form_d4351e66,entry_q0ytyrǧan,q˳ytyrǧan,os-x-iron,,
form_d4351e69,entry_q0ytyrǧan,quturǧan,os-x-digor,,
form_d4352e66,entry_æsqær,æsqær,os,,
form_d4353e66,entry_najyn,najyn,os-x-iron,,
form_d4353e68,entry_najyn,nad,os-x-iron,form_d4353e66,participle
form_d4353e71,entry_najyn,najun,os-x-digor,,
form_d4353e73,entry_najyn,nad,os-x-digor,form_d4353e71,participle
form_d4354e66,entry_lalym,lalym,os-x-iron,,
form_d4354e69,entry_lalym,lalum,os-x-digor,,
form_d4355e68,entry_ræsændæg,ræsændæg,os-x-digor,,
form_d4357e66,entry_kʼokʼosa,kʼokʼosa,os-x-iron,,
form_d4358e66,entry_bajrag,bajrag,os,,
form_d4363e66,entry_qaun,qaun,os-x-digor,,
form_d4364e66,entry_ænæsær,ænæsær,os,,
form_d4365e66,entry_fydvæd,fydvæd,os-x-iron,,
form_d4366e66,entry_g0ydyn,g˳ydyn,os-x-iron,,
form_d4366e69,entry_g0ydyn,gudun,os-x-digor,,
form_d4367e66,entry_roxst,roxst,os-x-iron,,
form_d4368e66,entry_nīḱī,nīḱī,os-x-iron,,
form_d4368e69,entry_nīḱī,neke,os-x-digor,,
form_d4369e66,entry_mīdæggag,mīdæggag,os-x-iron,,
form_d4369e69,entry_mīdæggag,medæggag,os-x-digor,,
form_d4371e66,entry_ræs,ræs,os,,
form_d4373e66,entry_cūrk,cūrk,os-x-iron,,
form_d4373e69,entry_cūrk,cork,os-x-digor,,
form_d4374e66,entry_qybyllæ,qybyllæ,os-x-iron,,
form_d4374e69,entry_qybyllæ,qibillæ,os-x-digor,,
form_d4376e66,entry_g0ybec,g˳ybec,os-x-iron,,
form_d4376e69,entry_g0ybec,gubec,os-x-digor,,
form_d4378e66,entry_færsūʒyn,færsūʒyn,os-x-iron,,
form_d4378e68,entry_færsūʒyn,færsyǧd,os-x-iron,form_d4378e66,participle
form_d4378e71,entry_færsūʒyn,fælsoʒun,os-x-digor,,
form_d4378e73,entry_færsūʒyn,fælsuǧd,os-x-digor,form_d4378e71,participle
form_d4380e66,entry_iǧosun,iǧosun,os-x-digor,,
form_d4381e66,entry_ǧoj,ǧoj,os-x-digor,,
form_d4382e66,entry_ænbadīnæ,ænbadīnæ,os,,
form_d4383e66,entry_gulu,gulu,os-x-digor,,
form_d4384e68,entry_ocani,ocani,os,,
form_d4385e66,entry_ad,ad,os-x-iron,,
form_d4385e69,entry_ad,adæ,os-x-digor,,
form_d4386e66,entry_būmbūli,būmbūli,os-x-iron,,
form_d4386e69,entry_būmbūli,bomboli,os-x-digor,,
form_d4386e71,entry_būmbūli,bunbuli,os-x-digor,form_d4386e69,variant
form_d4387e66,entry_buwat,buwat,os,,
form_d4388e66,entry_ʒwar,ʒwar,os-x-iron,,
form_d4388e69,entry_ʒwar,ʒiwaræ,os-x-digor,,
form_d4389e66,entry_fældesond,fældesond,os-x-digor,,
form_d4393e66,entry_æmxīzxæræn,æmxīzxæræn,os-x-iron,,
form_d4393e68,entry_æmxīzxæræn,æmxīcxæræn,os-x-iron,form_d4393e66,variant
form_d4394e66,entry_gebeta,gebeta,os-x-digor,,
form_d4395e66,entry_calymmæ,calymmæ,os-x-iron,,
form_d4395e69,entry_calymmæ,calimmæ,os-x-digor,,
form_d4396e68,entry_læqqūg,læqqūg,os-x-iron,,
form_d4396e71,entry_læqqūg,qwælæg,os-x-digor,,
form_d4398e66,entry_mætʼæl,mætʼæl,os,,
form_d4400e66,entry_arǧ,arǧ,os,,
form_d4403e68,entry_pyrx,pyrx,os-x-iron,,
form_d4403e71,entry_pyrx,purx(æ),os-x-digor,,
form_d4403e73,entry_pyrx,purf,os-x-digor,form_d4403e71,variant
form_d4406e66,entry_kæt,kæt,os-x-digor,,
form_d4407e66,entry_ænæraj,ænæraj,os-x-iron,,
form_d4407e69,entry_ænæraj,æniraj,os-x-digor,,
form_d4408e66,entry_dændag,dændag,os,,
form_d4409e66,entry_ærdæg,ærdæg,os,,
form_d4411e66,entry_Ræstæ,Ræstæ,os,,
form_d4413e66,entry_ʒūg,ʒūg,os-x-iron,,
form_d4413e69,entry_ʒūg,ʒog,os-x-digor,,
form_d4414e66,entry_nywazæn,nywazæn,os-x-iron,,
form_d4414e69,entry_nywazæn,niwazæn,os-x-digor,,
form_d4415e66,entry_ʒænqa,ʒænqa,os-x-iron,,
form_d4415e68,entry_ʒænqa,ʒæǧǧa,os-x-iron,form_d4415e66,variant
form_d4415e71,entry_ʒænqa,ʒænǧa,os-x-digor,,
form_d4417e66,entry_q0yrmæ,q˳yrmæ,os-x-iron,,
form_d4417e69,entry_q0yrmæ,qurmæ,os-x-digor,,
form_d4419e66,entry_isk0yd,isk˳yd,os-x-iron,,
form_d4419e69,entry_isk0yd,eskud,os-x-digor,,
form_d4422e66,entry_cænd,cænd,os-x-iron,,
form_d4422e69,entry_cænd,cændæ,os-x-digor,,
form_d4424e66,entry_rūʒyng,rūʒyng,os-x-iron,,
form_d4424e69,entry_rūʒyng,roʒingæ,os-x-digor,,
form_d4427e66,entry_qama,qama,os-x-iron,,
form_d4427e69,entry_qama,qæma,os-x-digor,,
form_d4428e66,entry_boǧola,boǧola,os,,
form_d4429e66,entry_myst,myst,os-x-iron,,
form_d4429e69,entry_myst,mistæ,os-x-digor,,
form_d4430e66,entry_fælvaræ,fælvaræ,os-x-digor,,
form_d4431e66,entry_æxxormag,æxxormag,os-x-iron,,
form_d4432e66,entry_purti,purti,os-x-iron,,
form_d4433e66,entry_ilæt,ilæt,os-x-digor,,
form_d4434e66,entry_ævæd,ævæd,os,,
form_d4440e66,entry_nyǧūlyn,nyǧūlyn,os-x-iron,,
form_d4440e68,entry_nyǧūlyn,nyǧ˳yld,os-x-iron,form_d4440e66,participle
form_d4440e71,entry_nyǧūlyn,niqolun,os-x-digor,,
form_d4440e73,entry_nyǧūlyn,niquld,os-x-digor,form_d4440e71,participle
form_d4441e66,entry_æd,æd,os,,
form_d4442e66,entry_ardæm,ardæm,os-x-iron,,
form_d4442e69,entry_ardæm,ardæmæ,os-x-digor,,
form_d4446e66,entry_fyng,fyng,os-x-iron,,
form_d4446e69,entry_fyng,fingæ,os-x-digor,,
form_d4447e66,entry_mæq6q9yl,mæq(q)yl,os-x-iron,,
form_d4447e68,entry_mæq6q9yl,mæqæl,os-x-iron,form_d4447e66,variant
form_d4447e71,entry_mæq6q9yl,mikʼil,os-x-digor,,
form_d4448e66,entry_bælæw,bælæw,os-x-digor,,
form_d4449e66,entry_arvan,arvan,os,,
form_d4450e66,entry_æftaw,æftaw,os-x-iron,,
form_d4454e66,entry_aīv,aīv,os-x-iron,,
form_d4454e69,entry_aīv,ajev,os-x-digor,,
form_d4455e66,entry_aryn,aryn,os-x-iron,,
form_d4455e68,entry_aryn,waryn,os-x-south,form_d4455e66,variant
form_d4455e73,entry_aryn,ard,os-x-iron,form_d4455e66,participle
form_d4455e76,entry_aryn,erun,os-x-digor,,
form_d4455e78,entry_aryn,ird,os-x-digor,form_d4455e76,participle
form_d4456e68,entry_pitri,pitri,os-x-south,,
form_d4458e66,entry_ʒabyr,ʒabyr,os-x-iron,,
form_d4459e66,entry_bīræǧ,bīræǧ,os-x-iron,,
form_d4459e69,entry_bīræǧ,beræǧ,os-x-digor,,
form_d4460e66,entry_ivændun,ivændun,os-x-digor,,
form_d4460e68,entry_ivændun,ivæst,os-x-digor,form_d4460e66,participle
form_d4461e66,entry_dær,dær,os,,
form_d4462e66,entry_fad,fad,os,,
form_d4463e66,entry_cæqal,cæqal,os-x-digor,,
form_d4464e66,entry_æntʼæryn,æntʼæryn,os-x-iron,,
form_d4464e68,entry_æntʼæryn,æntʼærd,os-x-iron,form_d4464e66,participle
form_d4464e71,entry_æntʼæryn,æntʼirun,os-x-digor,,
form_d4464e73,entry_æntʼæryn,æntʼird,os-x-digor,form_d4464e71,participle
form_d4465e66,entry_goppa,goppa,os,,
form_d4466e66,entry_dæddyn,dæddyn,os-x-iron,,
form_d4466e68,entry_dæddyn,læværd,os-x-iron,form_d4466e66,participle
form_d4466e71,entry_dæddyn,dæddun,os-x-digor,,
form_d4466e73,entry_dæddyn,tætun,os-x-digor,form_d4466e71,variant
form_d4466e75,entry_dæddyn,lævard,os-x-digor,form_d4466e71,participle
form_d4468e66,entry_narysævn,narysævn,os-x-iron,,
form_d4468e69,entry_narysævn,narisævnæ,os-x-digor,,
form_d4469e66,entry_qærgænæg,qærgænæg,os-x-iron,,
form_d4469e69,entry_qærgænæg,ǧærgænæg,os-x-digor,,
form_d4470e68,entry_ræstgænæn,ræstgænæn,os,,
form_d4471e66,entry_lysq0yn,lysq˳yn,os-x-iron,,
form_d4471e69,entry_lysq0yn,lisqin,os-x-digor,,
form_d4472e68,entry_læsk,læsk,os-x-iron,,
form_d4472e70,entry_læsk,læskʼ,os-x-iron,form_d4472e68,variant
form_d4472e73,entry_læsk,læskæ,os-x-digor,,
form_d4472e75,entry_læsk,læsgæ,os-x-digor,form_d4472e73,variant
form_d4473e66,entry_komkommæ,komkommæ,os,,
form_d4474e66,entry_becaw,becaw,os,,
form_d4474e68,entry_becaw,becal,os,form_d4474e66,variant
form_d4475e66,entry_nomxæssæn,nomxæssæn,os,,
form_d4476e66,entry_qūsxīlæg,qūsxīlæg,os-x-iron,,
form_d4476e69,entry_qūsxīlæg,ǧosixelagæ,os-x-digor,,
form_d4478e66,entry_Eltaǧan,Eltaǧan,os,,
form_d4479e66,entry_ḱʼyssæ,ḱʼyssæ,os-x-iron,,
form_d4479e69,entry_ḱʼyssæ,kʼinsæ,os-x-digor,,
form_d4480e66,entry_7rǧævæg,ᵆrǧævæg,os-x-iron,,
form_d4480e69,entry_7rǧævæg,ærǧævæg,os-x-digor,,
form_d4482e66,entry_aryng,aryng,os-x-iron,,
form_d4483e66,entry_burku,burku,os-x-digor,,
form_d4485e66,entry_qæbatyr,qæbatyr,os-x-iron,,
form_d4485e69,entry_qæbatyr,bæǧatær,os-x-digor,,
form_d4486e66,entry_æzǧalyn,æzǧalyn,os,,
form_d4487e66,entry_bappa,bappa,os-x-iron,,
form_d4487e69,entry_bappa,bappu,os-x-digor,,
form_d4489e68,entry_lægdyx,lægdyx,os-x-iron,,
form_d4489e71,entry_lægdyx,lægduxæ,os-x-digor,,
form_d4491e66,entry_7fsæryn,ᵆfsæryn,os-x-iron,,
form_d4491e68,entry_7fsæryn,ᵆfsærst,os-x-iron,form_d4491e66,participle
form_d4491e71,entry_7fsæryn,æfsærun,os-x-digor,,
form_d4491e73,entry_7fsæryn,æfsarst,os-x-digor,form_d4491e71,participle
form_d4491e75,entry_7fsæryn,æfsard,os-x-digor,form_d4491e73,variant
form_d4492e66,entry_nos,nos,os,,
form_d4492e68,entry_nos,nwæs,os,form_d4492e66,variant
form_d4495e66,entry_marg,marg,os,,
form_d4496e66,entry_laǧz,laǧz,os-x-iron,,
form_d4496e69,entry_laǧz,lilaǧz,os-x-digor,,
form_d4497e66,entry_mærdʒygoj,mærdʒygoj,os-x-iron,,
form_d4497e69,entry_mærdʒygoj,mærdʒogojnæ,os-x-digor,,
form_d4499e66,entry_qærx0ypp,qærx˳ypp,os,,
form_d4500e66,entry_ættæ,ættæ,os,,
form_d4502e66,entry_bergelli,bergelli,os,,
form_d4503e66,entry_ivæzyn,ivæzyn,os-x-iron,,
form_d4503e68,entry_ivæzyn,ivæzt,os-x-iron,form_d4503e66,participle
form_d4503e71,entry_ivæzyn,ivæzun,os-x-digor,,
form_d4503e73,entry_ivæzyn,ivazt,os-x-digor,form_d4503e71,participle
form_d4506e66,entry_caldær,caldær,os,,
form_d4507e66,entry_iʒæxsun,iʒæxsun,os-x-digor,,
form_d4507e68,entry_iʒæxsun,iʒæxst,os-x-digor,form_d4507e66,participle
form_d4508e66,entry_fædīs,fædīs,os-x-iron,,
form_d4508e69,entry_fædīs,fædes,os-x-digor,,
form_d4509e66,entry_ændarg,ændarg,os-x-digor,,
form_d4511e66,entry_bast,bast,os,,
form_d4512e66,entry_fydæj,fydæj,os,,
form_d4514e66,entry_nyxæsyn,nyxæsyn,os-x-iron,,
form_d4514e68,entry_nyxæsyn,nyxæst,os-x-iron,form_d4514e66,participle
form_d4514e71,entry_nyxæsyn,nixæsun,os-x-digor,,
form_d4514e73,entry_nyxæsyn,nixast,os-x-digor,form_d4514e71,participle
form_d4515e66,entry_fydq0yn,fydq˳yn,os-x-iron,,
form_d4515e69,entry_fydq0yn,fudǧun,os-x-digor,,
form_d4516e66,entry_cællaq,cællaq,os,,
form_d4517e68,entry_læwdanæ,læwdanæ,os-x-digor,,
form_d4518e66,entry_qærccyǧa,qærccyǧa,os-x-iron,,
form_d4518e69,entry_qærccyǧa,qærcciǧa,os-x-digor,,
form_d4519e66,entry_ḱʼymbys,ḱʼymbys,os-x-iron,,
form_d4519e69,entry_ḱʼymbys,kʼumbus,os-x-digor,,
form_d4520e66,entry_nomylūs,nomylūs,os-x-iron,,
form_d4520e69,entry_nomylūs,nonbælosæ,os-x-digor,,
form_d4521e66,entry_ænsufun,ænsufun,os-x-digor,,
form_d4521e68,entry_ænsufun,ænsuft,os-x-digor,form_d4521e66,participle
form_d4523e66,entry_æssæʒ,æssæʒ ,os,,
form_d4526e66,entry_mælq,mælq,os-x-iron,,
form_d4526e69,entry_mælq,malq,os-x-digor,,
form_d4528e66,entry_evʒi,evʒi,os-x-digor,,
form_d4529e66,entry_ǵeǵǵyn,ǵeǵǵyn,os-x-iron,,
form_d4529e69,entry_ǵeǵǵyn,gedigin,os-x-digor,,
form_d4529e71,entry_ǵeǵǵyn,gædigin,os-x-digor,form_d4529e69,variant
form_d4531e66,entry_æǧǧæd,æǧǧæd,os-x-iron,,
form_d4531e69,entry_æǧǧæd,ænǧæd,os-x-digor,,
form_d4535e66,entry_ʒymari,ʒymari,os-x-iron,,
form_d4536e66,entry_ḱ6y9lawi,ḱ(y)lawi,os-x-iron,,
form_d4536e69,entry_ḱ6y9lawi,kilawi,os-x-digor,,
form_d4538e66,entry_ræwonæ,ræwonæ,os-x-digor,,
form_d4539e66,entry_dīsny,dīsny,os-x-iron,,
form_d4539e69,entry_dīsny,iʒestæ,os-x-digor,,
form_d4540e66,entry_Batraz,Batraz,os,,
form_d4540e68,entry_Batraz,Batraʒ,os,form_d4540e66,variant
form_d4540e70,entry_Batraz,Batyraʒ,os,form_d4540e66,variant
form_d4541e66,entry_dongæmttæ,dongæmttæ,os-x-iron,,
form_d4541e69,entry_dongæmttæ,dongontæ,os-x-digor,,
form_d4543e66,entry_capwal,capwal,os,,
form_d4544e66,entry_amkūsæg,amkūsæg,os,,
form_d4545e66,entry_qylma,qylma,os-x-iron,,
form_d4545e69,entry_qylma,qilma,os-x-digor,,
form_d4546e66,entry_ærttīvyn,ærttīvyn,os-x-iron,,
form_d4546e68,entry_ærttīvyn,ærttyvd,os-x-iron,form_d4546e66,participle
form_d4546e71,entry_ærttīvyn,ærttevun,os-x-digor,,
form_d4546e73,entry_ærttīvyn,ærttivd,os-x-digor,form_d4546e71,participle
form_d4547e66,entry_ībon,ībon,os-x-iron,,
form_d4548e66,entry_ærtqīræn,ærtqīræn,os-x-iron,,
form_d4548e68,entry_ærtqīræn,ærdqīræn,os-x-iron,form_d4548e66,variant
form_d4548e71,entry_ærtqīræn,ænqeræn,os-x-digor,,
form_d4550e66,entry_cævæg,cævæg,os,,
form_d4553e68,entry_razvælǧaw,razvælǧaw,os,,
form_d4554e66,entry_mælæccag,mælæccag,os,,
form_d4556e66,entry_mæǧælda,mæǧælda,os,,
form_d4557e66,entry_ænǧezun,ænǧezun,os-x-digor,,
form_d4558e66,entry_kʼam,kʼam,os-x-iron,,
form_d4560e66,entry_fæltær,fæltær,os-x-iron,,
form_d4560e69,entry_fæltær,fæltærnæ,os-x-digor,,
form_d4561e66,entry_ærwæd,ærwæd,os-x-digor,,
form_d4562e66,entry_æryskʼæf,æryskʼæf,os,,
form_d4564e66,entry_kæsyn,kæsyn,os-x-iron,,
form_d4564e68,entry_kæsyn,kast,os-x-iron,form_d4564e66,participle
form_d4564e71,entry_kæsyn,kæsun,os-x-digor,,
form_d4564e73,entry_kæsyn,kast,os-x-digor,form_d4564e71,participle
form_d4565e66,entry_fældaxyn,fældaxyn,os-x-iron,,
form_d4565e68,entry_fældaxyn,fældæxt,os-x-iron,form_d4565e66,participle
form_d4565e71,entry_fældaxyn,fældaxun,os-x-digor,,
form_d4565e73,entry_fældaxyn,fældaxt,os-x-digor,form_d4565e71,participle
form_d4566e68,entry_ræz_1,ræz,os-x-iron,,
form_d4566e71,entry_ræz_1,iræz,os-x-digor,,
form_d4567e66,entry_ræxys,ræxys,os-x-iron,,
form_d4567e69,entry_ræxys,ræxis,os-x-digor,,
form_d4569e66,entry_fælgætæg,fælgætæg,os,,
form_d4572e66,entry_æfsæ,æfsæ,os-x-digor,,
form_d4574e66,entry_fælvyx,fælvyx,os-x-iron,,
form_d4574e69,entry_fælvyx,fælvunx,os-x-digor,,
form_d4575e66,entry_ælvynyn,ælvynyn,os,,
form_d4576e66,entry_ræftæ,ræftæ,os,,
form_d4577e68,entry_læppyn,læppyn,os-x-iron,,
form_d4578e66,entry_mard,mard,os,,
form_d4579e68,entry_ong_2,ong,os-x-iron,,
form_d4579e70,entry_ong_2,wæng,os-x-iron,form_d4579e68,variant
form_d4579e73,entry_ong_2,ongæ,os-x-digor,,
form_d4579e75,entry_ong_2,wængæ,os-x-digor,form_d4579e73,variant
form_d4579e77,entry_ong_2,wælængæ,os-x-digor,form_d4579e73,variant
form_d4581e66,entry_kʼwæd,kʼwæd,os-x-digor,,
form_d4581e68,entry_kʼwæd,kwæt,os-x-digor,form_d4581e66,variant
form_d4582e66,entry_ærх0у,ærx˳y ,os-x-iron,,
form_d4582e69,entry_ærх0у,ærxi,os-x-digor,,
form_d4587e66,entry_æng0ylʒ,æng˳ylʒ,os-x-iron,,
form_d4587e69,entry_æng0ylʒ,ængulʒæ,os-x-digor,,
form_d4588e66,entry_caj,caj,os,,
form_d4589e66,entry_amæntæn,amæntæn,os-x-digor,,
form_d4590e66,entry_rūvas,rūvas,os-x-iron,,
form_d4590e69,entry_rūvas,robas,os-x-digor,,
form_d4591e66,entry_amajyn,amajyn,os-x-iron,,
form_d4591e68,entry_amajyn,amad,os-x-iron,form_d4591e66,participle
form_d4591e71,entry_amajyn,amajun,os-x-digor,,
form_d4591e73,entry_amajyn,amad,os-x-digor,form_d4591e71,participle
form_d4592e66,entry_byrdæn,byrdæn,os,,
form_d4593e66,entry_færzew,færzew,os-x-digor,,
form_d4594e66,entry_īgæstæ,īgæstæ,os-x-digor,,
form_d4596e66,entry_kæsæmīr,kæsæmīr,os-x-iron,,
form_d4596e69,entry_kæsæmīr,kæsæmeræ,os-x-digor,,
form_d4598e68,entry_pysyra,pysyra,os-x-iron,,
form_d4598e71,entry_pysyra,pursa,os-x-digor,,
form_d4599e66,entry_ikʒæg,ikʒæg,os,,
form_d4601e66,entry_æjkʒæg,æjkʒæg,os-x-iron,,
form_d4601e68,entry_æjkʒæg,īkʒæg,os-x-iron,form_d4601e66,variant
form_d4601e71,entry_æjkʒæg,æccæg,os-x-digor,,
form_d4602e68,entry_put,put,os,,
form_d4603e68,entry_ragwalʒæg,ragwalʒæg,os,,
form_d4604e87,entry_lasæn,lasæn,os,,
form_d4606e66,entry_kom_2,kom,os,,
form_d4609e66,entry_ryǧd,ryǧd,os-x-iron,,
form_d4609e69,entry_ryǧd,iruǧd,os-x-digor,,
form_d4610e66,entry_au1,au!,os,,
form_d4611e66,entry_kʼūlybadæg,kʼūlybadæg,os-x-iron,,
form_d4612e66,entry_æmbærzyn,æmbærzyn,os-x-iron,,
form_d4612e68,entry_æmbærzyn,æmbærzt,os-x-iron,form_d4612e66,participle
form_d4612e71,entry_æmbærzyn,æmbærzun,os-x-digor,,
form_d4612e73,entry_æmbærzyn,æmbarzt,os-x-digor,form_d4612e71,participle
form_d4613e66,entry_lux,lux,os-x-digor,,
form_d4614e66,entry_nymūʒyn,nymūʒyn,os-x-iron,,
form_d4614e68,entry_nymūʒyn,nymyǧd,os-x-iron,form_d4614e66,participle
form_d4614e71,entry_nymūʒyn,nimoʒun,os-x-digor,,
form_d4614e73,entry_nymūʒyn,nimuǧd,os-x-digor,form_d4614e71,participle
form_d4615e66,entry_molun,molun,os-x-digor,,
form_d4615e68,entry_molun,muld,os-x-digor,form_d4615e66,participle
form_d4616e66,entry_ʒūl,ʒūl,os-x-iron,,
form_d4616e69,entry_ʒūl,ʒol,os-x-digor,,
form_d4617e66,entry_monæ,monæ,os-x-digor,,
form_d4617e68,entry_monæ,æmonæ,os-x-digor,form_d4617e66,variant
form_d4620e66,entry_dywwæ,dywwæ,os-x-iron,,
form_d4620e68,entry_dywwæ,duwæ,os-x-iron,form_d4620e66,variant
form_d4620e71,entry_dywwæ,duw(w)æ,os-x-digor,,
form_d4623e66,entry_būrxor,būrxor,os-x-iron,,
form_d4623e69,entry_būrxor,borxwar,os-x-digor,,
form_d4624e66,entry_ʒūryn,ʒūryn,os-x-iron,,
form_d4624e68,entry_ʒūryn,ʒyrd,os-x-iron,form_d4624e66,participle
form_d4624e71,entry_ʒūryn,ʒorun,os-x-digor,,
form_d4624e73,entry_ʒūryn,ʒurd,os-x-digor,form_d4624e71,participle
form_d4625e66,entry_ævdirzun,ævdirzun,os-x-digor,,
form_d4626e66,entry_ræǧ,ræǧ,os-x-iron,,
form_d4626e68,entry_ræǧ,rænq,os-x-iron,form_d4626e66,variant
form_d4626e71,entry_ræǧ,rænǧæ,os-x-digor,,
form_d4627e66,entry_cʼammar,cʼammar,os,,
form_d4628e66,entry_kūl,kūl,os-x-iron,,
form_d4628e69,entry_kūl,kolæ,os-x-digor,,
form_d4629e66,entry_kæsag,kæsag,os-x-iron,,
form_d4629e69,entry_kæsag,kæsalgæ,os-x-digor,,
form_d4631e66,entry_kʼuduron,kʼuduron,os-x-digor,,
form_d4633e66,entry_qulǧa,qulǧa,os-x-iron,,
